,Timestamp,"PM2.5 
(µg/m³)","NO2
 (µg/m³)","SO2
 (µg/m³)","CO
 (mg/m³)","Ozone
 (µg/m³)",,"sub index
 pm 2.5","sub index 
No2","sub index
 So2","sub index
 CO","sub index 
O3",,Overall AQI
1740,03-10-2021,14.93,25.88,3.15,0.9,8.27,,24.88333333,32.35,3.9375,45,8.27,,45
1741,04-10-2021,22.38,29.55,2.27,0.81,10.44,,37.3,36.9375,2.8375,40.5,10.44,,40.5
1742,05-10-2021,33.38,29.35,3.79,1.02,8.22,,55.63333333,36.6875,4.7375,51,8.22,,55.63333333
1743,06-10-2021,16.18,13.91,4.18,0.37,6.43,,26.96666667,17.3875,5.225,18.5,6.43,,26.96666667
1744,07-10-2021,17.81,22.12,2.81,0.67,5.21,,29.68333333,27.65,3.5125,33.5,5.21,,33.5
1745,08-10-2021,30.54,31.75,4,0.76,10.15,,50.9,39.6875,5,38,10.15,,50.9
1746,09-10-2021,24.7,27.98,3.38,0.63,12.07,,41.16666667,34.975,4.225,31.5,12.07,,41.16666667
1747,10-10-2021,36.47,28.08,3.87,0.74,16.05,,60.78333333,35.1,4.8375,37,16.05,,60.78333333
1748,11-10-2021,48.68,42.26,5.97,0.77,22.92,,81.13333333,52.825,7.4625,38.5,22.92,,81.13333333
1749,12-10-2021,70.35,52.87,12.68,0.83,24.83,,134.5,66.0875,15.85,41.5,24.83,,134.5
1750,13-10-2021,81.27,49.84,13.33,0.77,23.3,,170.9,62.3,16.6625,38.5,23.3,,170.9
1751,14-10-2021,66.51,39.68,14.55,0.75,27.51,,121.7,49.6,18.1875,37.5,27.51,,121.7
1752,15-10-2021,46.21,28.7,8.21,0.67,26.38,,77.01666667,35.875,10.2625,33.5,26.38,,77.01666667
1753,16-10-2021,33.38,29.9,3.86,0.75,9.24,,55.63333333,37.375,4.825,37.5,9.24,,55.63333333
1754,17-10-2021,27.52,19.07,3.21,0.75,11.32,,45.86666667,23.8375,4.0125,37.5,11.32,,45.86666667
1755,18-10-2021,52.39,29.78,7.22,0.71,35.29,,87.31666667,37.225,9.025,35.5,35.29,,87.31666667
1756,19-10-2021,55.51,28.14,9.68,0.71,27.73,,92.51666667,35.175,12.1,35.5,27.73,,92.51666667
1757,20-10-2021,73.39,46.29,16.6,0.82,27.04,,144.6333333,57.8625,20.75,41,27.04,,144.6333333
1758,21-10-2021,65.4,48.52,15.64,0.68,29.06,,118,60.65,19.55,34,29.06,,118
1759,22-10-2021,65.53,40.46,15.48,0.67,29.92,,118.4333333,50.575,19.35,33.5,29.92,,118.4333333
1760,23-10-2021,63.04,51.59,12.8,0.67,32.49,,110.1333333,64.4875,16,33.5,32.49,,110.1333333
1761,24-10-2021,73.62,55.74,12.28,0.67,27.91,,145.4,69.675,15.35,33.5,27.91,,145.4
1762,25-10-2021,72.41,51.63,13.7,0.67,28.06,,141.3666667,64.5375,17.125,33.5,28.06,,141.3666667
1763,26-10-2021,79.17,42.37,22.15,0.67,29.35,,163.9,52.9625,27.6875,33.5,29.35,,163.9
1764,27-10-2021,81.58,53.49,21.28,0.67,29.61,,171.9333333,66.8625,26.6,33.5,29.61,,171.9333333
1765,28-10-2021,72.88,39.6,29.5,0.67,31.48,,142.9333333,49.5,36.875,33.5,31.48,,142.9333333
1766,29-10-2021,64.37,28.93,11.51,0.67,31.12,,114.5666667,36.1625,14.3875,33.5,31.12,,114.5666667
1767,30-10-2021,59.8,23.08,10.08,0.67,27.33,,99.66666667,28.85,12.6,33.5,27.33,,99.66666667
1768,31-10-2021,60.85,24.14,9.95,0.67,33.26,,102.8333333,30.175,12.4375,33.5,33.26,,102.8333333
1769,01-11-2021,64.01,41.27,16.08,0.67,31.16,,113.3666667,51.5875,20.1,33.5,31.16,,113.3666667
1770,02-11-2021,47.97,28.51,7.13,0.17,15.63,,79.95,35.6375,8.9125,8.5,15.63,,79.95
1771,03-11-2021,24.13,28.18,4.4,0.66,8.73,,40.21666667,35.225,5.5,33,8.73,,40.21666667
1772,04-11-2021,85.72,25.88,5.56,0.74,9.68,,185.7333333,32.35,6.95,37,9.68,,185.7333333
1773,05-11-2021,56.05,24.88,6.82,0.7,11.13,,93.41666667,31.1,8.525,35,11.13,,93.41666667
1774,06-11-2021,52.43,20.52,5.6,0.64,22.56,,87.38333333,25.65,7,32,22.56,,87.38333333
1775,07-11-2021,69.73,25.58,6.86,0.82,36.74,,132.4333333,31.975,8.575,41,36.74,,132.4333333
1776,08-11-2021,65.71,31.38,16.67,0.62,41.44,,119.0333333,39.225,20.8375,31,41.44,,119.0333333
1777,09-11-2021,101.58,55.56,25.52,0.94,38.95,,238.6,69.45,31.9,47,38.95,,238.6
1778,10-11-2021,95.78,34.7,20.98,0.83,57.11,,219.2666667,43.375,26.225,41.5,57.11,,219.2666667
1779,11-11-2021,92.78,33.28,17.09,0.84,47.51,,209.2666667,41.6,21.3625,42,47.51,,209.2666667
1780,12-11-2021,69.52,27.63,12.75,0.84,22.34,,131.7333333,34.5375,15.9375,42,22.34,,131.7333333
1781,13-11-2021,20.54,19.42,5.99,0.6,6.85,,34.23333333,24.275,7.4875,30,6.85,,34.23333333
1782,14-11-2021,22.17,25.44,2.76,0.93,8.31,,36.95,31.8,3.45,46.5,8.31,,46.5
1783,15-11-2021,18.89,20.42,3.4,0.61,6.87,,31.48333333,25.525,4.25,30.5,6.87,,31.48333333
1784,16-11-2021,15.97,19.67,3.7,0.62,5.44,,26.61666667,24.5875,4.625,31,5.44,,31
1785,17-11-2021,18.82,26.87,3.19,0.72,5.99,,31.36666667,33.5875,3.9875,36,5.99,,36
1786,18-11-2021,35.93,29.23,3.55,0.6,9.44,,59.88333333,36.5375,4.4375,30,9.44,,59.88333333
1787,19-11-2021,23.53,18.05,3.56,0.46,8.93,,39.21666667,22.5625,4.45,23,8.93,,39.21666667
1788,20-11-2021,15.05,19.45,2.01,0.51,7.07,,25.08333333,24.3125,2.5125,25.5,7.07,,25.5
1789,21-11-2021,17.6,22.04,2.26,0.67,5.24,,29.33333333,27.55,2.825,33.5,5.24,,33.5
1790,22-11-2021,22.09,26.93,2.82,0.9,6.81,,36.81666667,33.6625,3.525,45,6.81,,45
1791,23-11-2021,36.73,31.84,5.49,0.77,10.96,,61.21666667,39.8,6.8625,38.5,10.96,,61.21666667
1792,24-11-2021,43.35,29.31,5.33,0.67,15.08,,72.25,36.6375,6.6625,33.5,15.08,,72.25
1793,25-11-2021,58.31,35.16,6.45,0.71,24.09,,97.18333333,43.95,8.0625,35.5,24.09,,97.18333333
1794,26-11-2021,75.72,41.91,7.81,0.67,17.46,,152.4,52.3875,9.7625,33.5,17.46,,152.4
1795,27-11-2021,69.72,28.02,3.84,0.76,7,,132.4,35.025,4.8,38,7,,132.4
1796,28-11-2021,73.09,22.46,3.43,0.99,7.46,,143.6333333,28.075,4.2875,49.5,7.46,,143.6333333
1797,29-11-2021,82.74,33.97,7.13,0.77,6.52,,175.8,42.4625,8.9125,38.5,6.52,,175.8
1798,30-11-2021,63.14,28.84,3.2,0.71,7.11,,110.4666667,36.05,4,35.5,7.11,,110.4666667
1799,01-12-2021,74.31,23.62,2.78,0.84,7.6,,147.7,29.525,3.475,42,7.6,,147.7
1800,02-12-2021,90.31,23.45,3.41,0.91,10.67,,201.0333333,29.3125,4.2625,45.5,10.67,,201.0333333
1801,03-12-2021,90.65,21.85,3.83,0.8,7.63,,202.1666667,27.3125,4.7875,40,7.63,,202.1666667
1802,04-12-2021,94.15,23.04,2.84,0.78,8.24,,213.8333333,28.8,3.55,39,8.24,,213.8333333
1803,05-12-2021,92.95,23.35,3.77,0.84,8.32,,209.8333333,29.1875,4.7125,42,8.32,,209.8333333
1804,06-12-2021,67.82,28.3,3.77,0.76,7.6,,126.0666667,35.375,4.7125,38,7.6,,126.0666667
1805,07-12-2021,47.59,22.94,3.31,0.59,8.41,,79.31666667,28.675,4.1375,29.5,8.41,,79.31666667
1806,08-12-2021,60.09,21.41,3.41,0.6,7.48,,100.3,26.7625,4.2625,30,7.48,,100.3
1807,09-12-2021,52.26,21.72,3.01,0.58,7.76,,87.1,27.15,3.7625,29,7.76,,87.1
1808,10-12-2021,42.16,21.73,3.65,0.62,7.2,,70.26666667,27.1625,4.5625,31,7.2,,70.26666667
1809,11-12-2021,58.49,22.58,2.34,0.59,7.3,,97.48333333,28.225,2.925,29.5,7.3,,97.48333333
1810,12-12-2021,64.29,19.08,3.25,0.7,8.06,,114.3,23.85,4.0625,35,8.06,,114.3
1811,13-12-2021,74.64,23.19,3.74,0.78,7.51,,148.8,28.9875,4.675,39,7.51,,148.8
1812,14-12-2021,81.02,22.25,2.53,0.77,7.77,,170.0666667,27.8125,3.1625,38.5,7.77,,170.0666667
1813,15-12-2021,100.91,23.38,3.92,0.7,7.98,,236.3666667,29.225,4.9,35,7.98,,236.3666667
1814,16-12-2021,98.35,24.8,4.02,0.72,8.53,,227.8333333,31,5.025,36,8.53,,227.8333333
1815,17-12-2021,102.27,25.14,4.22,1.07,8.91,,240.9,31.425,5.275,53.5,8.91,,240.9
1816,18-12-2021,96.61,27.22,3.59,0.77,9.04,,222.0333333,34.025,4.4875,38.5,9.04,,222.0333333
1817,19-12-2021,103.6,24.33,4.63,0.76,8.9,,245.3333333,30.4125,5.7875,38,8.9,,245.3333333
1818,20-12-2021,100.4,50.57,11.05,0.7,7.15,,234.6666667,63.2125,13.8125,35,7.15,,234.6666667
1819,21-12-2021,91.5,31.36,4.2,0.88,8.4,,205,39.2,5.25,44,8.4,,205
1820,22-12-2021,80.79,33.73,4.13,0.97,9.34,,169.3,42.1625,5.1625,48.5,9.34,,169.3
1821,23-12-2021,134.41,39.28,5.41,1.7,8.67,,311.0846154,49.1,6.7625,85,8.67,,311.0846154
1822,24-12-2021,128.43,35.73,5.96,1.6,8.27,,306.4846154,44.6625,7.45,80,8.27,,306.4846154
1823,25-12-2021,117.23,33.85,3.02,1.1,7.66,,290.7666667,42.3125,3.775,55,7.66,,290.7666667
1824,26-12-2021,114.75,29.82,2.99,1.35,7.23,,282.5,37.275,3.7375,67.5,7.23,,282.5
1825,27-12-2021,79.39,26.87,3.69,0.77,7.77,,164.6333333,33.5875,4.6125,38.5,7.77,,164.6333333
1826,28-12-2021,59.79,25.96,3.68,0.65,7.88,,99.65,32.45,4.6,32.5,7.88,,99.65
1827,29-12-2021,52.1,25.78,4.14,0.66,7.81,,86.83333333,32.225,5.175,33,7.81,,86.83333333
1828,30-12-2021,55.52,25.68,2.83,0.6,7.87,,92.53333333,32.1,3.5375,30,7.87,,92.53333333
1829,31-12-2021,67.1,24.99,3.08,0.65,8.05,,123.6666667,31.2375,3.85,32.5,8.05,,123.6666667
1830,,46.21,28.7,8.21,0.67,26.38,,77.01666667,35.875,10.2625,33.5,26.38,,77.01666667
1831,01-01-2022,68.45,22.42,2.67,0.75,8.01,,128.1666667,28.025,3.3375,37.5,8.01,,128.1666667
1832,02-01-2022,76.89,23.87,2.84,0.69,9.04,,156.3,29.8375,3.55,34.5,9.04,,156.3
1833,03-01-2022,79.34,25.09,3.4,0.77,8.17,,164.4666667,31.3625,4.25,38.5,8.17,,164.4666667
1834,04-01-2022,86.1,26.43,3.28,0.71,7.88,,187,33.0375,4.1,35.5,7.88,,187
1835,05-01-2022,78.73,25.83,3.25,0.72,8.24,,162.4333333,32.2875,4.0625,36,8.24,,162.4333333
1836,06-01-2022,56.88,32.66,7.13,0.66,7.76,,94.8,40.825,8.9125,33,7.76,,94.8
1837,07-01-2022,43.17,30.57,4.6,0.63,7.46,,71.95,38.2125,5.75,31.5,7.46,,71.95
1838,08-01-2022,35.36,22.02,4.65,0.51,7.57,,58.93333333,27.525,5.8125,25.5,7.57,,58.93333333
1839,09-01-2022,38.36,21.68,3.82,0.69,7.45,,63.93333333,27.1,4.775,34.5,7.45,,63.93333333
1840,10-01-2022,38.57,23.22,2.89,0.62,7.53,,64.28333333,29.025,3.6125,31,7.53,,64.28333333
